,podcast_uuid,title_x,image,description_x,language,categories,website,author,itunes_id,title_y,audio,audio_length,description_y,pub_date,uuid
92,57680040632342b4a41939421c1f0a4c,Hope for Today,http://is2.mzstatic.com/image/thumb/Music71/v4/e6/8a/23/e68a2338-6423-8bb8-1d65-ab960b940095/source/600x600bb.jpg,Hope 4 Today examines practical life issues through the lens of the Bible. Host Najja E. Brown greets the audience with hope and encouragement from God's Word.,English,Christianity | Religion & Spirituality,http://www.blogtalkradio.com/hope4today,Hope 4 Today,1057777052,Advent Season:  Celebrate the never-ending story.,http://www.blogtalkradio.com/hope4today/2017/12/05/advent-season-celebrate-the-never-ending-story-1.mp3,1080,"Seasons Greetings! The Christmas Season is upon us and it's time to celebrate Advent. Scripture says, ""The Word became flesh and made his dwelling among us. We have seen his glory, the glory of the one and only son.” John 1:14 (NIV).

Advent is the season during which time Christians of various denominations spiritually prepare to celebrate Christmas, the birth of Christ.  Advent usually takes place yearly from the fourth Sunday before Christmas through December 24.  For years families have made it a household tradition to participate in the Advent calendar used to count down the days before Christmas. Excitement fills the air because each day is celebrated with games, puzzles, activities and treats, in anticipation of the blessed event of Christ's birth.

Advent celebrates these four themes of Christ: HOPE, PEACE, JOY, LOVE

Join us on Tuesday, December 5, 2017, at 3:30 PM,PST, as we talk about celebrating Advent, the concepts, and what the five symbols represent.  Call in to speak with the host (646) 668-2946

Hope 4 Today is an outreach program of Yield to the King Ministry. You can reach us by visiting our website at www.yieldtothekingministry.org.",2017-12-05 23:30:00+00,b6d823b2dc614fccabf24d82b0941e82
93,f9b972888a24477fa56a4a0c5c7879bd,popular Wiki of the Day,http://is3.mzstatic.com/image/thumb/Music122/v4/fe/d7/4c/fed74cc8-cb19-a804-f31d-d83a138f2764/source/600x600bb.jpg,One popular Wikipedia article highlighted and summarized each day.,English,Education,http://wikioftheday.com/,Abulsme Productions,1233959044,Kim Jong-hyun (singer),http://wikioftheday.com/pwotd/pwotdpod20171219022451.mp3,106,"Welcome to popular Wiki of the Day where we read the summary of a popular Wikipedia page every day.<br /><br />With 604,573 views on Monday, 18 December 2017 our article of the day is Kim Jong-hyun (singer).<br /><br />Kim Jong-hyun (April 8, 1990 &ndash; December 18, 2017), better known by the mononym Jonghyun, was a South Korean singer-songwriter, and radio host. He was a vocalist of the South Korean boy group Shinee, and further participated in S.M. Entertainment's project group S.M. The Ballad. Jonghyun debuted as a solo artist on January 12, 2015, with his first EP, titled Base. In the same year, on September 17, Jonghyun released a compilation album, Story Op.1. On May 24, 2016, Jonghyun released his first studio album, She Is, followed by his second compilation album, Story Op.2 on April 24, 2017.<br /><br />This recording reflects the Wikipedia text as of 02:24 UTC on Tuesday, 19 December 2017.<br /><br />For the full current version of the article, go to <a href='http://en.wikipedia.org/wiki/Kim_Jong-hyun_(singer)'>http://en.wikipedia.org/wiki/Kim_Jong-hyun_(singer)</a>.<br /><br />This podcast is produced by Abulsme Productions based on Wikipedia content and is released under a Creative Commons Attribution-ShareAlike License.<br /><br />Visit <a href='http://wikioftheday.com'>wikioftheday.com</a> for our archives and sister podcasts. Please subscribe and never miss an episode. You can also follow <a href='http://twitter.com/WotDpod/'>@WotDpod</a> on Twitter.<br /><br />Abulsme Productions also produces the current events podcast <a href='http://curmudgeons-corner.com'>Curmudgeon's Corner</a>. Check it out in your podcast player of choice.<br /><br />This has been Nicole. Thank you for listening to popular Wiki of the Day.<br />",2017-12-19 02:24:51+00,d8d590fbca234eb5b487b68f002a717c
94,b9247e1f05b5423f82cbc3e9799d62ef,SermonAudio.com: MP3,http://is1.mzstatic.com/image/thumb/Music62/v4/43/b7/cd/43b7cd33-9214-b133-958f-9192dcc77405/source/600x600bb.jpg,The latest MP3 feed from SermonAudio.com.,English,Christianity | Religion & Spirituality,http://www.sermonaudio.com/,info@sermonaudio.com,492083335,How Does The Message of Christmas Affect You?,https://mp3.sermonaudio.com/filearea/129172150550/129172150550.mp3,2040,Matthew 2:1-6,2017-12-10 02:53:00+00,04e7c69b37d44b03a67dcda9fc53f8de
95,376be01525a048e7a2f377595c93a29d,On The Rocks,http://is2.mzstatic.com/image/thumb/Music71/v4/f7/88/cb/f788cbaf-a79f-27dc-b328-65218d52240c/source/600x600bb.jpg,"Greg Scalzo keeps you updated on all Wisconsin sports, including the Badgers, Packers, Brewers and Bucks.",English,College & High School | Sports & Recreation,http://www.espn.com/espnradio/podcast/index,ESPN,1068646509,Jason Wilde joins On The Rocks 12/28/17,http://play.podtrac.com/espn-ontherocks/c.espnradio.com/s:5L8r1/audio/3444908/ontherocks_2017-12-28-142508.64k.mp3,932,Jason Wilde joins TJ Hogan and Ben Brust to give the guys an idea of what to expect from the Packers on Sunday in Detroit and moving forward into the off-season.,2017-12-28 19:28:44+00,ea40dc6a58cb4f9484393b1e61176940
96,b17a18a7b65f484dac7aa0ed90c91622,First Congregational Church of Ossipee Podcast,http://is5.mzstatic.com/image/thumb/Music71/v4/6e/90/94/6e90946b-6164-6ba3-0c43-6ca65fa3c3fc/source/600x600bb.jpg,"As we are being  transformed by God’s amazing love and grace, our growing desire is to love him with all of our hearts, by following Jesus Christ fully and passionately, loving one another authentically and sacrificially, and sharing the Holy Spirit’s saving and healing power with our neighbors here and around the world.   
Our Focus:  Follow, Love, Share … Everyone, Everywhere. Listen as Pastor Dan Mitchum and Marc Swenson teach Sunday mornings at The First Congregational Church of Ossipee.",English,Christianity | Religion & Spirituality,http://www.firstossipee.org/,First Congregational Church of Ossipee,665450481,2017-12-03 The Light Has Dawned - Light in the Land of Darkness (Dan Mitchum),https://s3.amazonaws.com/storage.nm-storage.com/firstossipee/downloads/2017_12_03_the_light_has_dawned_light_in_the_land_of_darkness_dan_mitchum.mp3,2043,2017-12-03 A Light Has Dawned - Light in the Land of Darkness (Dan Mitchum),2017-12-03 16:33:00+00,2c8b70df3e5d4c068129594e5f841abb
97,9fc2fa6d9a3e4922bc9bd3960542980c,Whatever We Want,http://is4.mzstatic.com/image/thumb/Music128/v4/91/1f/7d/911f7dbd-14ec-f356-0fd8-5c137b750bea/source/600x600bb.jpg,"All topics, whatever we want, be good, do good, be the change, but BE ",English,Society & Culture,https://anchor.fm/monkbee,Erik & Barbie / Anchor,1329767035,Christmas In Miami,https://anchor.fm/s/1afe8c0/podcast/download/81000/https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fanchor-data%2Fstationexports%2Fpodcasts%2FChristmas-In-Miami-df246cd5e7f74.m4a,997,We talk Christmas in Miami and how Hispanics do the holiday. We also talk our personal experience,2017-12-27 00:19:28+00,43e877658bed444894e8632be6acf688
98,66624909b11a4add9faa09c2ae3b789b,Madalsagedus,http://is1.mzstatic.com/image/thumb/Music128/v4/61/c1/24/61c12495-89cc-3478-4d49-3d0027a25045/source/600x600bb.jpg,"Mixing bass music since 2009.
www.madalsagedus.ee",English,Music,http://madalsagedus.ee/music,Madalsagedus.ee,1110410399,MS 06.12.2017 Bara & Harpuun,http://feedproxy.google.com/~r/Madalsagedus/~5/3yqrbRaDToI/ms-06122017-bara-harpuun.mp3,2926,&#160; Gamma &#8211; Baltic Adred &#8211; 160 Breaks Adred &#8211; Can Jam Loadstar &#8211; I Need the Night Drumsound &#038; Bassline Smith &#8211; Take A Chance Tantrum Desire &#8211; Gravitate Matrix &#038; Futurebound &#8211; Scatterbrain (feat. V. Bozeman) Drumsound &#038; Bassline Smith &#8211; Holdin On Ill Truth &#038; DeFex &#8211; Too Late Living Plastic &#8211; [&#8230;],2017-12-08 18:00:14+00,61aaf449e25d4ba2a54cc852c11f6650
99,3865af10dc6245d081ecd5cb38ac5900,SermonAudio.com: MP3,http://is4.mzstatic.com/image/thumb/Music/v4/af/37/23/af372346-557e-c6a6-52ad-91c78fbbcb45/source/600x600bb.jpg,The latest MP3 feed from SermonAudio.com.,English,Christianity | Religion & Spirituality,http://www.sermonaudio.com/,info@sermonaudio.com,262637300,When The Rainbow Recedes,https://mp3.sermonaudio.com/filearea/121172040547/121172040547.mp3,660,Proverbs 29:1,2017-12-02 01:43:00+00,8567da34d0aa4ac69d2c9daa4f5a6c6b
100,7dd2f34a8f00440985bf7ccdcb34c696,OPTIMIZE with Brian Johnson | More Wisdom in Less Time - Video,http://is4.mzstatic.com/image/thumb/Music128/v4/4a/a4/f3/4aa4f356-9e69-b16d-33b0-c89d953265b6/source/600x600bb.jpg,OPTIMIZE with Brian Johnson features the best Big Ideas from the best optimal living books. More wisdom in less time to help you live your greatest life.,English,Careers | Social Sciences | Self-Help | Science & Medicine | Business | Health,https://www.optimize.me,Brian Johnson,1301602715,+1 #141: Put Your Virtues in Action,http://traffic.libsyn.com/optimizevideo/1-141-Put-Your-Virtues-in-Action.mp4?dest-id=590462,216,"<p>All ancient wisdom teachers tell us that if we want to live with a deep, abiding sense of true happiness, we need to live with virtue.  Modern science, of course, confirms this ancient wisdom. In fact, the entire field of Positive Psychology was founded on the idea that we need to live in integrity with the core virtues taught by all major wisdom traditions: Courage, Self-Mastery, Integrity, Wisdom, Love, and Transcendence.  Martin Seligman, the “godfather” of the Positive Psychology movement and author of Authentic Happiness and Flourish, created one of my favorite scientific tools to enhance our sense of self-awareness and our ability to live in integrity with our highest ideals.  It’s called the Virtues-in-Action Character Strengths Survey. You can take it in less than fifteen minutes and identify your core virtues so that you can put them into action more consistently in your day-to-day lives—which, science shows, is a really good idea if creating a life of meaning and a sense of flourishing is a priority.  Cruise on over here to take the survey! (http://www.viacharacter.org/www/Character-Strengths-Survey)  For those curious souls, according to the survey, my top signature strengths are:  - Creativity - Hope and Optimism - Energy and Enthusiasm - Purpose - Courage - Kindness and Generosity  I feel best when I’m engaging these core virtues. Therefore, I deliberately find ways to do so.  Today’s +1: What are YOUR signature strengths and how can you put those virtues into action a little more starting today?  Let’s do that.  To your Virtues!  In action. 😃</p>",2017-12-12 20:00:00+00,f40c912aab6b47b5a958015f941c7661
101,e5af032f71664392bfd6906e57425b71,the fried egg golf podcast,http://is4.mzstatic.com/image/thumb/Music62/v4/dc/34/84/dc348451-a59f-fc3b-a773-5e769a2f388e/source/600x600bb.jpg,"the fried egg dives deep into the topics of professional golf, golf course architecture and amateur golf. Guests range from PGA Tour winners to the world's greatest architects to great amateur players.",English,Sports & Recreation,https://thefriedegg.podbean.com,the fried egg,1131723994,Episode 2: The Yolk with Doak: Golf Course Architecture 101,http://thefriedegg.podbean.com/mf/feed/eab9pd/Tom_Doak_GCA_101_Part_II.mp3,3774,"<p>In part two of Golf Course Architecture 101, Tom Doak discusses what makes a great green complex, front to back sloping greens, best golf course architecture books for beginners and dive into some overrated/underrateds. </p>",2017-12-26 16:19:14+00,24d37b8c96e34361bdf79cefa5628854
102,7a05997b67fe4d1a81a973416bfcc0f9,SBS Italian - SBS in Italiano,http://is2.mzstatic.com/image/thumb/Music128/v4/4b/23/34/4b23342a-520c-5268-c0e2-63a9e4fb5c9e/source/600x600bb.jpg,"Listen to interviews, features and community stories from the SBS Radio Italian program, including news from Australia and around the world. - Ascolta le interviste, i servizi e le storie del programma in italiano di Radio SBS, con notizie dall'Australia e dal resto del mondo.",English,TV & Film | Sports & Recreation | News & Politics | Government & Organizations | Society & Culture,https://www.sbs.com.au/yourlanguage/italian/en/podcastcollection/sbs-italian,SBS Italian,161305549,The Vietnam War on SBS TV - La Guerra del Vietnam su SBS TV,https://tracking.feedpress.it/link/17612/7729411/italian_58f666bc-00ae-41c3-80db-387da30fe7a8.mp3,300,<p>Our guide to SBS TV programs for the next few days.</p> - <p>La nostra guida ai programmi di SBS TV per la prossima settimana.</p>,2017-12-14 23:41:01+00,108d281714ce4a81affdd0380bdf01fd
103,e10fd4cbce5c494abdd6ca68538c3235,Heavy Metal History: The Podcast,http://is4.mzstatic.com/image/thumb/Music111/v4/ae/30/88/ae3088a5-7314-a8c2-1d8a-476d7ebfb4d9/source/600x600bb.jpg,"Each week on the Heavy Metal History Podcast, the hosts, Matt and Dustin delve into the pages of time to take you on a journey learning about the past present and future of the most aggressive form of music ever invented!",English,History | Music | Society & Culture | Arts,http://heavymetalhistory.libsyn.com/podcast,Dustin Koetsch,1190284428,#33 Christian Mansfield (Transcend the Realm),http://traffic.libsyn.com/heavymetalhistory/33_Christian_Mansfield_Transcend_the_Realm.mp3?dest-id=456878,3075,"<p>Welcome to this weeks episode of Heavy Metal History. Joining me this week is Christian Mansfield, guitar player of California based Tech-Death outfit Transcend the Realm. Christian came on to talk about the bands EP ""Perennial Discoveries"" they released over the summer as well as an upcoming west coast tour they are embarking on with two other bands Scalafrea and Fields Of Elysium.</p> <p> </p> <p>Check out Transcend the Realm at <a href= ""https://transcendtherealm.bandcamp.com/music"">https://transcendtherealm.bandcamp.com/music</a> </p> <p>Scalafrea at <a href=""http://scalafrea1.bandcamp.com/"" target=""_blank"" rel= ""noopener"" data-saferedirecturl= ""https://www.google.com/url?hl=en&q=http://scalafrea1.bandcamp.com/&source=gmail&ust=1513919356415000&usg=AFQjCNHnRIe-vGYUIr8mkiaAu8sIXKHnOw""> Scalafrea1.bandcamp.com</a></p> <p>Fields of Elysium at <a href= ""https://fieldsofelysium-prog.bandcamp.com/album/capax-universi"" target=""_blank"" rel=""noopener"" data-saferedirecturl= ""https://www.google.com/url?hl=en&q=https://fieldsofelysium-prog.bandcamp.com/album/capax-universi&source=gmail&ust=1513919356415000&usg=AFQjCNHdAhQh5wtzXOYVlUCXAKR2SRbWVg""> https://fieldsofelysium-prog.bandcamp.com/album/capax-universi</a></p>",2017-12-21 05:17:09+00,99dbfe673fb246ff82331adbb7b1a4ef
104,e71beb6bcfe24f2781783874725f1d31,Bethany Church,http://is4.mzstatic.com/image/thumb/Music6/v4/3e/df/db/3edfdb94-e641-19a6-61d6-bcf24d3b259e/source/600x600bb.jpg,"Sermon Audio from Bethany Church in Baton Rouge, LA.",English,Religion & Spirituality | Christianity,http://www.bethany.com/,Pastor Jonathan Stockstill,73329812,Speak Series: How To Develop a Prosperous Soul,http://feedproxy.google.com/~r/bethany-audio/~5/ZSrkDbv0fwY/2017-12-03-SERMON%20PLARRY.mp3,2773,"<div class=""feedflare"">
<a href=""http://feeds.feedburner.com/~ff/bethany-audio?a=FvbNTXA9lCI:lsgRiDbSmkY:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/bethany-audio?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.feedburner.com/~ff/bethany-audio?a=FvbNTXA9lCI:lsgRiDbSmkY:qj6IDK7rITs""><img src=""http://feeds.feedburner.com/~ff/bethany-audio?d=qj6IDK7rITs"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/bethany-audio/~4/FvbNTXA9lCI"" height=""1"" width=""1"" alt=""""/>",2017-12-03 14:00:00+00,a342a4cadff148d2ba3a4ffa0eabe965
105,a5c1d442ae214c7181bd2f6c927adc5e,KBOO Community Radio,http://is2.mzstatic.com/image/thumb/Music62/v4/8c/52/b8/8c52b89b-b65d-dbe4-9785-9fcbe4666eb2/source/600x600bb.jpg,KBOO Radio is a community-powered station in Portland Oregon,English,News & Politics,https://kboo.fm/program/monday-sampler,KBOO Radio,1160042993,The Monday Sampler on 12/18/17,https://kboo.fm/sites/default/files/episode_audio/kboo_episode.1.171218.1400.4061.62449.mp3,7311,"It's the late-night show that comes on in the afternoon!! Join Fortunado and 
the Sampler crew for more shenanigans.

Today, we talk holiday traditions, play some more radio theater and possibly 
letters to Father Christmas, all while drinking egg nog and eating fruit 
cake. Y...",2017-12-18 22:00:00+00,c26a934bd2eb45969114f3d16173cdc2
106,8938acc889134f20a9f3b19dca4dea42,전선생과 태리의 사주팩토리,http://is2.mzstatic.com/image/thumb/Music128/v4/29/db/7c/29db7c37-cee5-c73b-cb7b-69f514889857/source/600x600bb.jpg,전선생 태리와 사주를 재미있게 풀어보는 시간!&#xA;&#xA;광고 및 예약 문의 010-7336-8324,English,Comedy,Podty.me,전선생,1325996022,1216 전병헌 전 정무수석이 조심해야 할 것,http://dl.podty.bugs.gscdn.com/meta/episode_audio/65875/1513351388240.mp3,2692,1216,2017-12-15 15:23:09+00,696bb69705eb4560a3eb1ecf59fc2e42
107,3fad03252cce46e59286d832378f44a4,Wolo & Peter In The Morning,http://is1.mzstatic.com/image/thumb/Music62/v4/6f/3a/59/6f3a5930-fc27-824f-1985-242a349970cd/source/600x600bb.jpg,"Wolo & Peter In The Morning Mon-Fri, 7am to 10am on SPORTS 56",English,Sports & Recreation | Professional | College & High School,http://sports56whbq.com/,Flinn Broadcasting,991368604,Wolo & Peter In the Morning (12-29-17 hr 1),http://sports56whbq.com/media/com_podcastmanager/WP12-29-17_hr1.mp3,2753,"#SoloWolo again today. He talks Tigers, both hoops and Liberty Bowl. Then it's some TCU and Celtics, and Jeff Moore finishes off the first year talking NFL.",2017-12-29 19:03:11+00,d6b10586ab37473a89a04527dfb01887
108,a77a2efba30d467da9343f002252d88c,Radio Times,http://is5.mzstatic.com/image/thumb/Music62/v4/a7/3f/fc/a73ffcf3-4d29-7f08-4bf5-473006adf948/source/600x600bb.jpg,"Radio Times with Marty Moss-Coane is an intelligent talk show dealing with issues of the Delaware Valley, as well as issues of national and global concern. Radio Times is produced by WHYY in Philadelphia.",English,News & Politics,http://live-whyy.pantheonsite.io/programs/radio-times/,Radio Times,121971960,Digital distraction and addictive devices,https://dts.podtrac.com/redirect.mp3/whyy-od.streamguys1.com/radiotimes/120717_100630.mp3,2961,"<p><strong>Guest: Nir Eyal</strong></p>
<p>How often do you look at your smartphone during the day – checking Facebook or Twitter, or posting on Instagram?  The fact that technology is addictive, and is being deliberately designed to be, probably doesn’t surprise you. But how can we protect ourselves from being too distracted by digital games, apps and social media?  <a href=""https://www.nirandfar.com/""><strong>NIR EYAL</strong></a> knows all about the irresistible pull of our devices. In fact, he consults with businesses on ways to hook consumers and wrote a popular book about it a few years ago, <em>Hooked: How to Build Habit-Forming Products</em>. This hour, we’ll talk with Eyal about the best ways to resist digital distraction and about whether companies have an obligation to design less addictive tech.</p>",2017-12-07 11:00:24+00,9ec0500f22524724a2084af04161eab2
109,ffeb8ab5c9364552a50a2ebd699e62e6,Honjo Masamune's Podcast,http://is3.mzstatic.com/image/thumb/Music128/v4/9c/1c/62/9c1c620c-62b2-2b25-1c52-0fb7f2c070ae/source/600x600bb.jpg,Deephouse,English,Music,http://honjomasamune.podomatic.com,Honjo Masamune,1335999370,House Arrest Sessions  #02,http://honjomasamune.podomatic.com/enclosure/2017-12-22T16_09_36-08_00.mp4,3964,"<img src=""http://assets.podomatic.net/ts/be/0f/f9/mbathashandubranden/1400x1400_12545957.jpg"" alt=""itunes pic"" /><br />HaS the future",2017-12-23 00:09:36+00,89ee3bcb6d004aa28db9fd534e4f1d45
110,b03e29c23fb541eba0606544c1b8574c,Just the Right Book with Roxanne Coady,http://is1.mzstatic.com/image/thumb/Music122/v4/3b/b7/0e/3bb70e84-2c0f-1b69-9fea-0f1255195121/source/600x600bb.jpg,"Just the Right Book is a podcast hosted by Roxanne Coady, owner of famous independent bookstore R.J. Julia Booksellers in Madison, CT, that will help you discover new and note-worthy books in all genres, give you unique insights into your favorite authors, and bring you up to date with what’s happening in the literary world.",English,Society & Culture | Literature | Arts | Games & Hobbies,http://www.bookpodcast.com/,Collisions Media,1183164119,Ep 57: Revisiting One of Our Favorite Holiday Episodes!,http://traffic.libsyn.com/justtherightbook/EP._57_121917.mp3?dest-id=451599,2076,"<p>Jacques Pepin is a world-renowned chef, a former columnist for the New York Times and the author of more than two dozen cookbooks. For this week's episode of <em>Just the Right Book Podcast</em>, we revisit one of our favorite episodes with the the internationally recognized French chef and author just in time for the holidays!</p> <p>Last December the world’s most famous cooking teacher stopped by RJ Julia to share HIS best holiday cooking tips and you’ll never believe what he tells Roxanne about his own cooking mistakes!</p> <p>Check out Jacques NEW book, <a href= ""http://www.rjjulia.com/book/9780544824393"">A Grandfather's Lessons: In the Kitchen with Shorey</a> </p> <p>More books by Jacques Pepin:</p> <p><a href=""http://www.rjjulia.com/book/9780544301986"">Jacques Pepin: Heart & Soul in the Kitchen</a></p> <p><a href=""http://www.rjjulia.com/book/9780544657496"">The Apprentice: My Life in the Kitchen</a></p> <p><a href=""http://www.rjjulia.com/book/9781579129118"">Jacques Pepin's New Complete Techniques</a></p> <p><a href=""http://www.rjjulia.com/book/9780547232799"">Essential Pepin: More Than 700 All-Time Favorites from My Life in Food</a></p> <p><a href=""http://www.rjjulia.com/book/9780618393121"">Jacques Pepin Fast Food My Way </a></p> <p><a href=""http://www.rjjulia.com/book/9780060936921"">The Short-Cut Cook</a></p> <p><a href=""http://www.rjjulia.com/book/9780618142330"">Jacques Pepin More Fast Food My Way</a></p> <p><a href=""http://www.rjjulia.com/book/9781584795711"">Chez Jacques: Traditions and Rituals of a Cook</a></p> <p><a href=""http://www.rjjulia.com/book/9780375412097"">Jacques Pepin Celebrates</a></p> <p><a href=""http://www.rjjulia.com/book/9781579121655"">Jacques Pepin's Complete Techniques: More Than 1,000 Preparations and Recipes, All Demonstrated in Thousands of Step-By-Step Photographs</a></p> <p><a href=""http://www.rjjulia.com/book/9780875963624"">Jacques Pepin's Simple and Healthy Cooking </a></p> <p>This episode is sponsored by BarkBox. To get a free month of BarkBox when you subscribe to a 6 or 12-month plan, just go to <a href= ""https://www.barkbox.com/?keyword=PB_XMO&utm_source=influencer&utm_medium=audio&utm_campaign=performance_bridge_just_the_right_book_podcast&utm_content=103110&url_coupon=BOOK&breaker=no_overlay""> www.barkbox.com/bookpodcast</a>.</p>",2017-12-20 23:16:00+00,a6785402fbd14a769fceb8fff800a113
111,5c10e88913434dba8950001e14471d17,Connected Podcast,http://is5.mzstatic.com/image/thumb/Music49/v4/0c/31/3b/0c313b24-115d-0b49-cf1b-b28d7417c672/source/600x600bb.jpg,Podcast by MediaCom UK,English,Business | Management & Marketing,http://soundcloud.com/connected-podcast,MediaCom UK,1077997921,"Alice Fabre, Head of Consulting at MediaCom",http://feeds.soundcloud.com/stream/363396488-connected-podcast-alice-fabre-head-of-consulting-at-mediacom.mp3,1127,"Sue U and ASD talk to Alice Fabre, Head of Consulting at MediaCom

Listen to Alice tell us what separates good strategists from bad strategists, how you give strategic advice when you have no experience in the field and the difference between MediaCom and a the more corporate environment of a Management Consultancy. 

You can follow Sue on @SueU and ASD @ASDTheBrand",2017-12-01 08:00:24+00,703bbb12f90547788add0ec4d612ee5b
